y_true,y_score
0,0.03969280421733856
1,0.5895344018936157
1,0.872603714466095
0,0.053846605122089386
0,0.07411057502031326
0,0.23973402380943298
1,0.5229015946388245
0,0.11089455336332321
1,0.04412033408880234
1,0.14823774993419647
1,0.9509605169296265
1,0.5755133032798767
1,0.055122505873441696
1,0.08400703221559525
1,0.09253782778978348
0,0.871899425983429
1,0.6759551763534546
1,0.29268714785575867
1,0.724112331867218
1,0.08623328059911728
1,0.0940738394856453
1,0.3193172216415405
1,0.03274770826101303
1,0.07648618519306183
1,0.11782869696617126
1,0.5324901938438416
1,0.025977570563554764
0,0.674993634223938
1,0.31611642241477966
1,0.9665329456329346
1,0.8953287601470947
0,0.03329499065876007
1,0.22183789312839508
1,0.05011630058288574
1,0.16640658676624298
0,0.12458790838718414
1,0.17815525829792023
1,0.3322017788887024
1,0.13713063299655914
0,0.03846058249473572
1,0.04235318675637245
1,0.9020875096321106
1,0.85640949010849
1,0.9224813580513
0,0.8822875022888184
0,0.08942149579524994
1,0.4197119474411011
1,0.06586223095655441
0,0.13717414438724518
0,0.1671588122844696
1,0.10514151304960251
1,0.30698949098587036
1,0.26306596398353577
1,0.5124987959861755
1,0.14413653314113617
1,0.8417958617210388
1,0.8523362278938293
1,0.1075877845287323
1,0.22515299916267395
1,0.4138992726802826
1,0.18061140179634094
1,0.07233329117298126
1,0.09701304882764816
1,0.13825081288814545
1,0.10199103504419327
0,0.07857270538806915
1,0.3712482154369354
1,0.0487716943025589
1,0.10850740224123001
1,0.8072225451469421
1,0.32061538100242615
0,0.09057176858186722
1,0.2607819139957428
1,0.8842190504074097
0,0.357459157705307
1,0.5451441407203674
1,0.8005843758583069
1,0.030275214463472366
1,0.053660567849874496
1,0.027916792780160904
1,0.09619088470935822
0,0.6204922199249268
0,0.14643192291259766
1,0.07652106136083603
1,0.9589504599571228
0,0.03655899688601494
0,0.10628004372119904
1,0.17965452373027802
1,0.09322511404752731
1,0.7880744338035583
1,0.0698251724243164
0,0.04433710128068924
1,0.13882118463516235
1,0.1982605904340744
1,0.10569985210895538
0,0.14401575922966003
1,0.8905419707298279
1,0.18029700219631195
1,0.031555477529764175
0,0.8194328546524048
1,0.06760107725858688
1,0.43621331453323364
1,0.944384753704071
1,0.24778306484222412
