y_true,y_score
0,0.00010470778215676546
1,6.729068991262466e-05
1,0.0004361670871730894
0,0.9964210987091064
0,0.00021499200374819338
0,0.027050213888287544
1,0.9805169701576233
0,0.1347731500864029
1,0.0007312690722756088
1,0.9996241331100464
1,0.00027099184808321297
1,0.998664140701294
1,0.00018975901184603572
1,0.0017407032428309321
1,0.6501876711845398
0,0.8302717804908752
1,0.999794065952301
1,0.00022825520136393607
1,0.9998918771743774
1,0.002979879267513752
1,0.9994522929191589
1,0.005045851226896048
1,6.211608706507832e-05
1,0.05968458205461502
1,0.9999479055404663
1,0.0010105744004249573
1,0.9999414682388306
0,0.9993854761123657
1,0.041729312390089035
1,0.9891937375068665
1,0.02610221691429615
0,3.632212246884592e-05
1,0.0009760097018443048
1,0.0005084165022708476
1,8.573792001698166e-05
0,0.001769344205968082
1,0.002878747181966901
1,0.9999244213104248
1,0.00012346201401669532
0,0.0013053384609520435
1,8.50740761961788e-05
1,0.9998176693916321
1,0.0067400638945400715
1,0.0005062517011538148
0,0.024537343531847
0,2.9455039111780934e-05
1,0.9882273077964783
1,0.0009059082949534059
0,5.370059807319194e-05
0,0.00022762063599657267
1,0.00013803275942336768
1,0.007812094409018755
1,0.9999547004699707
1,9.771939949132502e-05
1,0.0001565538696013391
1,0.0001248806802323088
1,5.120518108014949e-05
1,2.815685365931131e-05
1,0.006040549837052822
1,0.01018376462161541
1,7.213216304080561e-05
1,0.00026673334650695324
1,0.0003578818286769092
1,0.0006027701310813427
1,2.4988548830151558e-05
0,0.0001636734086787328
1,0.999692440032959
1,4.676550452131778e-05
1,0.00013256512465886772
1,0.00024434112128801644
1,0.0009060519514605403
0,2.692874477361329e-05
1,0.00010898995242314413
1,0.9999685287475586
0,0.0004954547621309757
1,0.47915729880332947
1,0.0007184331188909709
1,6.055998528609052e-05
1,4.967111090081744e-05
1,0.9997761845588684
1,4.011568671558052e-05
0,0.0016338395653292537
0,8.952366624725983e-05
1,0.00016953192243818194
1,0.02072538621723652
0,0.0003719842934515327
0,0.9992619156837463
1,0.0004402410704642534
1,0.00017065918655134737
1,0.9998780488967896
1,0.007970022968947887
0,4.577275103656575e-05
1,5.4220829042606056e-05
1,0.9999384880065918
1,0.9990554451942444
0,4.3757481762440875e-05
1,0.9997535347938538
1,0.0029947494622319937
1,0.00028653809567913413
0,0.999531626701355
1,0.00022452350822277367
1,0.9923461675643921
1,0.0006124986684881151
1,0.24078157544136047
0,0.0027720401994884014
0,0.0006055309204384685
1,0.0001624136057216674
0,2.3199643692350946e-05
1,0.001027811667881906
1,0.0001944264367921278
1,0.9997584223747253
0,0.000500773370731622
1,0.004374417010694742
1,0.0001271486544283107
0,8.163701568264514e-05
1,5.9798872825922444e-05
1,0.1898113340139389
1,4.791951141669415e-05
1,0.00014506744628306478
1,5.481377229443751e-05
1,0.9975121021270752
1,0.0034504402428865433
1,0.00012403482105582952
1,0.9999681711196899
0,4.52347521786578e-05
1,0.00040231432649306953
0,0.0005306239472702146
1,0.0006420096615329385
0,7.782437751302496e-05
0,4.7334120608866215e-05
1,9.870591020444408e-05
1,0.0001848174724727869
